Column Name, P-value, KS Score, Group 1Min, Group 1Q1, Group 1Median, Group 1Q3, Group 1Max, Group 2Min, Group 2Q1, Group 2Median, Group 2Q3, Group 2Max
Column_759, 0.544142411574198, 0.09941927990708643, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1
Column_1593, 0.544142411574198, 0.09941927990708643, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1
Column_4145, 0.544142411574198, 0.09901277584204549, 0, 0, 0, 0, 13, 0, 0, 0, 0, 16
Column_1655, 0.560495104473081, 0.09866434378629674, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
Column_3679, 0.560495104473081, 0.09796747967479502, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9
Column_888, 0.5769981385685901, 0.0967479674796764, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
Column_3601, 0.5769981385685901, 0.0967479674796764, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2
Column_3198, 0.5769981385685901, 0.09634146341463545, 0, 0, 0, 0, 4, 0, 0, 0, 0, 12
Column_2168, 0.5936282557581772, 0.09605110336817468, 0, 0, 0, 0, 6, 0, 0, 0, 0, 3
Column_368, 0.5936282557581772, 0.0952380952380969, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0
Column_1306, 0.6103602706992852, 0.0945412311265953, 0, 0, 0, 0, 2, 0, 0, 0, 0, 13
Column_2097, 0.6103602706992852, 0.09407665505226637, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2
Column_184, 0.6271670417762616, 0.09256678281068698, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
Column_823, 0.6440194571446778, 0.09175377468060508, 0, 0, 0, 0, 8, 0, 0, 0, 0, 3
Column_2180, 0.6440194571446778, 0.09146341463414431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
Column_938, 0.6440194571446778, 0.09146341463414431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Column_1472, 0.6608864386282611, 0.09070847851335462, 0, 0, 0, 0, 4, 0, 0, 0, 0, 6
Column_3893, 0.6777349664784746, 0.08995354239256492, 0, 0, 0, 0, 4, 0, 0, 0, 0, 16
Column_2879, 0.6777349664784746, 0.08989547038327694, 0, 0, 0, 0, 7, 0, 0, 0, 0, 4
Column_1821, 0.6777349664784746, 0.08989547038327694, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3
Column_2301, 0.6945301282244591, 0.08844367015098553, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8
Column_1858, 0.6945301282244591, 0.08803716608594458, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8
Column_2826, 0.6945301282244591, 0.08768873403019584, 0, 0, 0, 0, 5, 0, 0, 0, 0, 9
Column_60, 0.711235195029689, 0.08722415795586691, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3
Column_2968, 0.711235195029689, 0.08722415795586691, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
Column_241, 0.711235195029689, 0.08681765389082596, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
Column_1445, 0.711235195029689, 0.0865272938443652, 0, 0, 0, 0, 4, 0, 0, 0, 0, 11
Column_1013, 0.711235195029689, 0.08646922183507721, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
Column_1488, 0.7278117291165672, 0.08571428571428741, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_3091, 0.7278117291165672, 0.08571428571428741, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0
Column_459, 0.7278117291165672, 0.08571428571428741, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0
Column_2161, 0.7278117291165672, 0.08571428571428741, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
Column_1616, 0.7278117291165672, 0.08536585365853455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
Column_496, 0.7278117291165672, 0.08536585365853455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_3033, 0.7278117291165672, 0.0850174216027858, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
Column_961, 0.7442197259033893, 0.08461091753774486, 0, 0, 0, 0, 2, 0, 0, 0, 0, 15
Column_3673, 0.7442197259033893, 0.08461091753774486, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2
Column_2581, 0.7442197259033893, 0.08455284552845688, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
Column_1408, 0.7442197259033893, 0.08379790940766718, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5
Column_3901, 0.7442197259033893, 0.08379790940766718, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1
Column_776, 0.776363380087464, 0.08193960511033482, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3
Column_2636, 0.776363380087464, 0.08193960511033482, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3
Column_1109, 0.776363380087464, 0.08193960511033482, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
Column_3318, 0.776363380087464, 0.08193960511033482, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6
Column_9, 0.776363380087464, 0.08193960511033482, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
Column_150, 0.776363380087464, 0.08188153310104684, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1
Column_2616, 0.792013031508925, 0.08112659698025715, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10
Column_278, 0.792013031508925, 0.08042973286875543, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5
Column_3269, 0.792013031508925, 0.08037166085946745, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
Column_3230, 0.8073227168928092, 0.0799651567944265, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
Column_1455, 0.8073227168928092, 0.07961672473867776, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1
Column_509, 0.8073227168928092, 0.07961672473867776, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1
Column_2771, 0.8073227168928092, 0.07926829268292479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Column_2889, 0.8073227168928092, 0.07926829268292479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
Column_4117, 0.8073227168928092, 0.07926829268292479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Column_3484, 0.8073227168928092, 0.07926829268292479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Column_2780, 0.8073227168928092, 0.07926829268292479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_880, 0.8073227168928092, 0.07926829268292479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Column_3822, 0.8073227168928092, 0.07926829268292479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_500, 0.8222481896276203, 0.0777584204413454, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2
Column_297, 0.8222481896276203, 0.07770034843205742, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2
Column_604, 0.8222481896276203, 0.07770034843205742, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1
Column_15, 0.8507709951598499, 0.07619047619047792, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_3890, 0.8507709951598499, 0.07619047619047792, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_3614, 0.8507709951598499, 0.07584204413472506, 0, 0, 0, 0, 1, 0, 0, 0, 0, 11
Column_3082, 0.8507709951598499, 0.07584204413472506, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3
Column_2635, 0.8642827790506042, 0.07473867595818662, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3
Column_391, 0.8642827790506042, 0.07439024390243787, 0, 0, 0, 0, 7, 0, 0, 0, 1, 9
Column_6, 0.8772403412558947, 0.073519163763068, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1
Column_202, 0.8772403412558947, 0.073519163763068, 0, 0, 0, 0, 7, 0, 0, 0, 0, 4
Column_4228, 0.8772403412558947, 0.073519163763068, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
Column_3374, 0.8772403412558947, 0.07317073170731503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Column_750, 0.8772403412558947, 0.07317073170731503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Column_1995, 0.8772403412558947, 0.07317073170731503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
Column_1711, 0.8772403412558947, 0.07317073170731503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
Column_1630, 0.8772403412558947, 0.07317073170731503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
Column_3769, 0.8772403412558947, 0.07317073170731503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Column_3176, 0.8772403412558947, 0.0727061556329861, 0, 0, 0, 0, 7, 0, 0, 0, 0, 6
Column_563, 0.8772403412558947, 0.0727061556329861, 0, 0, 0, 0, 6, 0, 0, 0, 0, 12
Column_3787, 0.8896056376475568, 0.07241579558652533, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3
Column_2922, 0.8896056376475568, 0.07206736353077658, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7
Column_1240, 0.8896056376475568, 0.07166085946573564, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5
Column_2770, 0.8896056376475568, 0.07166085946573564, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3
Column_2106, 0.8896056376475568, 0.07166085946573564, 0, 0, 0, 0, 2, 0, 0, 0, 0, 10
Column_3553, 0.9013436422831755, 0.07090592334494594, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8
Column_3320, 0.9013436422831755, 0.07084785133565796, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3
Column_689, 0.9013436422831755, 0.07078977932636576, 0, 0, 0, 0, 7, 0, 0, 0, 0, 11
Column_3667, 0.9013436422831755, 0.07009291521486827, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1
Column_533, 0.9124230175285631, 0.0697444831591153, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3
Column_2312, 0.9124230175285631, 0.0697444831591153, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
Column_2018, 0.9124230175285631, 0.06927990708478637, 0, 0, 0, 0, 4, 0, 0, 0, 0, 6
Column_4055, 0.9124230175285631, 0.06927990708478637, 0, 0, 0, 0, 9, 0, 0, 0, 0, 10
Column_3735, 0.9124230175285631, 0.0689895470383256, 0, 0, 0, 0, 2, 0, 0, 0, 0, 6
Column_1859, 0.9124230175285631, 0.0689895470383256, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4
Column_390, 0.9124230175285631, 0.06893147502903763, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
Column_2626, 0.9228167945891519, 0.06817653890824793, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
Column_2320, 0.9325030471043408, 0.06747967479674621, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7
Column_3532, 0.9325030471043408, 0.06707317073170527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_2039, 0.9325030471043408, 0.06707317073170527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_3441, 0.9325030471043408, 0.06707317073170527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
Column_4214, 0.9325030471043408, 0.06707317073170527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_3647, 0.9325030471043408, 0.06707317073170527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
Column_3761, 0.9325030471043408, 0.06707317073170527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
Column_3871, 0.9325030471043408, 0.06707317073170527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
Column_4268, 0.9325030471043408, 0.06707317073170527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_3389, 0.9325030471043408, 0.06707317073170527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Column_2584, 0.9325030471043408, 0.06666666666666843, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Column_4014, 0.9325030471043408, 0.06666666666666843, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
Column_3598, 0.9325030471043408, 0.06666666666666843, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0
Column_3575, 0.9325030471043408, 0.06666666666666843, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0
Column_3064, 0.9325030471043408, 0.06666666666666843, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_3979, 0.9325030471043408, 0.06666666666666843, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0
Column_3063, 0.9325030471043408, 0.06666666666666843, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0
Column_1064, 0.9325030471043408, 0.06666666666666843, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0
Column_2313, 0.9325030471043408, 0.06631823461091557, 0, 0, 0, 0, 2, 0, 0, 0, 0, 13
Column_3932, 0.9325030471043408, 0.06631823461091557, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7
Column_642, 0.9414655368786882, 0.0655052264808379, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2
Column_2979, 0.9414655368786882, 0.0655052264808379, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2
Column_652, 0.9496943073294777, 0.06480836236933618, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
Column_3549, 0.9496943073294777, 0.0647502903600482, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2
Column_3399, 0.9496943073294777, 0.0647502903600482, 0, 0, 0, 0, 5, 0, 0, 0, 0, 9
Column_2187, 0.9496943073294777, 0.0639953542392585, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1
Column_795, 0.9496943073294777, 0.0639953542392585, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1
Column_1732, 0.9571861970810588, 0.06364692218350554, 0, 0, 0, 0, 2, 0, 0, 0, 0, 10
Column_121, 0.9571861970810588, 0.06364692218350554, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2
